entid,level
290938815,SSS
523766625,SSS
905923094,SSS
926539414,SSS
347604803,SSS
1115426942,SSS
49303527,SSS
387707459,SSS
1103496954,SSS
720865661,SSS
413686128,SSS
809210755,SSS
1106619592,SSS
470505673,SSS
275758477,SSS
445637601,SSS
300600833,SSS
575206305,SSS
1082256765,SSS
1118715863,SSS
659646683,SSS
70497854,SSS
759895506,SSS
160388701,SSS
1163680661,SSS
1093704728,SSS
749881846,SSS
9241302,SSS
1102437548,SSS
33405303,SSS
1176562362,SSS
213309950,SSS
580117107,SSS
1088500073,SSS
932668484,SSS
100322040,SSS
149477006,SSS
903298553,SSS
1168664904,SSS
320807508,SSS
172923780,SSS
928700812,SSS
522083629,SSS
782977357,SSS
719058048,SSS
303450966,SSS
951338863,SSS
456213611,SSS
1125317186,SSS
1083978869,SSS
11861184,SSS
576639949,SSS
220729412,SSS
41928536,SSS
865590186,SSS
1060849569,SSS
1020938757,SSS
509121535,SSS
1158570287,SSS
973459989,SSS
946138250,SSS
358876705,SSS
124664849,SSS
390363371,SSS
873149339,SSS
490473216,SSS
1172508178,SSS
805091640,SSS
1094280045,SSS
864466493,SSS
887382572,SSS
823706225,SSS
979696958,SSS
393283440,SSS
181536431,SSS
267580966,SSS
784133014,SSS
1165193070,SSS
1224701129,SSS
777742525,SSS
207715512,SSS
239333543,SSS
1166908463,SSS
1014921714,SSS
823860200,SSS
549648401,SSS
380750335,SSS
825800889,SSS
370046063,SSS
770767650,SSS
629081644,SSS
426133328,SSS
122854729,SSS
485493682,SSS
1073909094,SSS
1154132601,SSS
35376688,SSS
485437330,SSS
1091278471,SSS
556838756,SSS
16514689,SSS
253829361,SSS
1165153101,SSS
297702215,SSS
1092431698,SSS
980606830,SSS
807500189,SSS
240918338,SSS
1140192038,SSS
996604035,SSS
888170947,SSS
1127743063,SSS
937514375,SSS
528206110,SSS
98485705,SSS
1113050144,SSS
495399147,SSS
679444756,SSS
75479424,SSS
1030029690,SSS
126156145,SSS
934887788,SSS
764408159,SSS
744899262,SSS
764542198,SSS
569843534,SSS
72049726,SSS
1050673994,SSS
576951652,SSS
152369116,SSS
413016830,SSS
468943085,SSS
540897496,SSS
353203874,SSS
1197806222,SSS
979650983,SSS
334575258,SSS
850117072,SSS
531097524,SSS
649731201,SSS
607355004,SSS
121043188,SSS
1060869475,SSS
37172534,SSS
1011068507,SSS
1073680861,SSS
114299197,SSS
229922550,SSS
549190134,SSS
299834469,SSS
1018645353,SSS
63010757,SSS
623252932,SSS
1154098876,SSS
1164544646,SSS
957345191,SSS
907595559,SSS
88404646,SSS
205160721,SSS
712976829,SSS
826854923,SSS
5503066,SSS
323114113,SSS
1019081039,SSS
1225167037,SSS
969433259,SSS
474843531,SSS
640268003,SSS
767847150,SSS
786338293,SSS
600040266,SSS
96647458,SSS
26575424,SSS
589139545,SSS
633603231,SSS
1083063487,SSS
1025551167,SSS
1176566336,SSS
92572801,SSS
402412625,SSS
757928322,SSS
193972950,SSS
524261956,SSS
394326690,SSS
494019595,SSS
645504403,SSS
528468029,SSS
660206043,SSS
562394910,SSS
478139581,SSS
1221998999,SSS
1120382857,SSS
720051686,SSS
489687619,SSS
996594892,SSS
679425155,SSS
3926205,SSS
199210810,SSS
195314752,SSS
606504255,SSS
708956420,SSS
226007652,SSS
1230311107,SSS
121756483,SSS
1040255018,SSS
677170754,SSS
937063704,SSS
523353840,SSS
486484038,SSS
865388899,SSS
170023963,SSS
1183226833,SSS
705557227,SSS
903297142,SSS
642489361,SSS
593176877,SSS
564649494,SSS
723631918,SSS
255280790,SSS
156971183,SSS
532419627,SSS
845805880,SSS
1049825239,SSS
196387356,SSS
566376309,SSS
556195664,SSS
42008984,SSS
1228261836,SSS
766356192,SSS
935462586,SSS
491112764,SSS
412381029,SSS
1053943691,SSS
424562929,SSS
1159460601,SSS
782733767,SSS
677703690,SSS
711339797,SSS
69910360,SSS
765751785,SSS
978095987,SSS
1094370711,SSS
210698542,SSS
1127647717,SSS
174664280,SSS
1147713303,SSS
1021997783,SSS
679400778,SSS
639610226,SSS
233475188,SSS
320204138,SSS
928765176,SSS
969229259,SSS
1079769086,SSS
452839142,SSS
158066815,SSS
818633038,SSS
62793212,SSS
615351406,SSS
336539347,SSS
1054641458,SSS
410586737,SSS
406359652,SSS
174171297,SSS
1120389182,SSS
289268998,SSS
216527488,SSS
951337359,SSS
1116680070,SSS
519532795,SSS
1045264405,SSS
24047454,SSS
93291786,SSS
295797559,SSS
729715651,SSS
207650931,SSS
690604223,SSS
249451729,SSS
489684523,SSS
723788416,SSS
586660172,SSS
865154390,SSS
895896076,SSS
948376107,SSS
849842506,SSS
498866710,SSS
58515031,SSS
1169991357,SSS
180689156,SSS
92710601,SSS
1217207533,SSS
180580702,SSS
1065480306,SSS
1013990254,SSS
888006352,SSS
913367375,SSS
1114254521,SSS
635868067,SSS
1121720437,SSS
45388809,SSS
900752203,SSS
817278415,SSS
863135967,SSS
949228534,SSS
283016112,SSS
958095999,SSS
126620443,SSS
231767338,SSS
136126851,SSS
657777667,SSS
578038152,SSS
1114336722,SSS
345796164,SSS
163511238,SSS
497325998,SSS
939927227,SSS
877210685,SSS
525151841,SSS
543897045,SSS
787212813,SSS
992755686,SSS
106493943,SSS
1101716687,SSS
873425370,SSS
458522730,SSS
834166607,SSS
94288476,SSS
1099449024,SSS
753335488,SSS
1056528135,SSS
89058622,SSS
373459924,SSS
486419358,SSS
670025899,SSS
999531978,SSS
298364739,SSS
603701569,SSS
1091276982,SSS
762949398,SSS
80650302,SSS
457966989,SSS
1125942363,SSS
244667485,SSS
11609395,SSS
1198199496,SSS
52494443,SSS
490056231,SSS
198026154,SSS
72612707,SSS
237140164,SSS
8962744,SSS
144094419,SSS
1042477142,SSS
30179898,SSS
367149101,SSS
1209477019,SSS
768209460,SSS
774695048,SSS
198598566,SSS
571976219,SSS
179106224,SSS
462239109,SSS
447317908,SSS
309901924,SSS
38484375,SSS
299591639,SSS
23396983,SSS
334523150,SSS
592979362,SSS
1190622999,SSS
1191515307,SSS
998799875,SSS
46306095,SSS
219077988,SSS
442807349,SSS
1181087789,SSS
389131709,SSS
1050585695,SSS
1060268291,SSS
982212073,SSS
139748488,SSS
947931983,SSS
706063241,SSS
330104774,SSS
1028263335,SSS
271874611,SSS
417191843,SSS
398293449,SSS
620409261,SSS
120814377,SSS
443503060,SSS
85829175,SSS
199574297,SSS
514122347,SSS
887134042,SSS
319854151,SSS
914265094,SSS
1215434367,SSS
1121622667,SSS
361333721,SSS
548037371,SSS
606382450,SSS
561729996,SSS
1109402591,SSS
165991842,SSS
563217573,SSS
124293087,SSS
470437676,SSS
110567325,SSS
864817762,SSS
754401537,SSS
648101274,SSS
480139445,SSS
837673893,SSS
100166117,SSS
921900866,SSS
14055858,SSS
511217185,SSS
1115890420,SSS
1122610227,SSS
21353430,SSS
942916950,SSS
1117446178,SSS
324650322,SSS
1098475887,SSS
904468447,SSS
376847313,SSS
853653557,SSS
250591113,SSS
21636472,SSS
326580845,SSS
8950490,SSS
60712843,SSS
338335569,SSS
639708138,SSS
505588841,SSS
507008788,SSS
795670367,SSS
270532483,SSS
609343642,SSS
51240418,SSS
11885171,SSS
1168523424,SSS
95120531,SSS
1073734169,SSS
1230109619,SSS
36117871,SSS
405462301,SSS
429081399,SSS
222422858,SSS
168839333,SSS
120952745,SSS
572389165,SSS
722406324,SSS
1188903532,SSS
7313378,SSS
130158179,SSS
485229691,SSS
299628558,SSS
1093624326,SSS
1224372541,SSS
834948383,SSS
861650029,SSS
372258742,SSS
113614599,SSS
968078642,SSS
1054940749,SSS
995060292,SSS
1200164094,SSS
189319902,SSS
656706446,SSS
629760114,SSS
385679217,SSS
317023801,SSS
672166181,SSS
671422087,SSS
229003246,SSS
926507514,SSS
1009605431,SSS
1096071798,SSS
406359233,SSS
1123580766,SSS
567249831,SSS
611472958,SSS
162519428,SSS
577874949,SSS
283622537,SSS
984311687,SSS
233816171,SSS
479067726,SSS
207321877,SSS
312906668,SSS
588527993,SSS
1039373289,SSS
875700536,SSS
157336868,SSS
463813035,SSS
1175857829,SSS
1226812740,SSS
603003239,SSS
420043119,SSS
895605368,SSS
100111522,SSS
719177266,SSS
82435983,SSS
649320591,SSS
502444834,SSS
455906008,SSS
144459695,SSS
526173030,SSS
978347059,SSS
1219095473,SSS
464793463,SSS
1198545207,SSS
1219160439,SSS
1018608348,SSS
576283533,SSS
1077476512,SSS
695969858,SSS
952688116,SSS
548515694,SSS
532703855,SSS
1090957795,SSS
1199555972,SSS
651382567,SSS
216388090,SSS
389761226,SSS
750128434,SSS
1039511292,SSS
1206860874,SSS
631714319,SSS
37279265,SSS
43594694,SSS
26538912,SSS
651980813,SSS
847113181,SSS
781714408,SSS
415532168,SSS
362897082,SSS
332600631,SSS
754262417,SSS
918583173,SSS
537789102,SSS
494622092,SSS
431860716,SSS
235616090,SSS
1027381971,SSS
555086548,SSS
681637691,SSS
1009736961,SSS
1136391732,SSS
363654021,SSS
83924748,SSS
247515045,SSS
229237692,SSS
841550612,SSS
604971152,SSS
1188288429,SSS
874885601,SSS
440554640,SSS
154269402,SSS
557923401,SSS
845504479,SSS
689082255,SSS
120731647,SSS
1152033604,SSS
570711046,SSS
265645038,SSS
476998302,SSS
16597636,SSS
36458033,SSS
1105018649,SSS
1116694162,SSS
276340734,SSS
639410044,SSS
950880133,SSS
309206832,SSS
505067898,SSS
622810240,SSS
283474715,SSS
335523262,SSS
171352325,SSS
95841772,SSS
13675318,SSS
109731633,SSS
577435847,SSS
1233566326,SSS
730871432,SSS
335536029,SSS
102986631,SSS
63507990,SSS
531573095,SSS
588112005,SSS
577613201,SSS
159254025,SSS
740443526,SSS
783946264,SSS
1119400862,SSS
1228040547,SSS
1137765775,SSS
36317415,SSS
29710180,SSS
886578112,SSS
1029165608,SSS
716554656,SSS
1177405611,SSS
375395540,SSS
1061266812,SSS
433969154,SSS
650722818,SSS
492864253,SSS
194213388,SSS
120527222,SSS
331263090,SSS
7787903,SSS
566768048,SSS
182607394,SSS
98794633,SSS
1224243653,SSS
325798348,SSS
378823524,SSS
370640126,SSS
633855839,SSS
421108137,SSS
114446627,SSS
58949672,SSS
239739489,SSS
814597773,SSS
680472205,SSS
193863349,SSS
444695913,SSS
1176009192,SSS
1124643145,SSS
918039613,SSS
689852654,SSS
371732703,SSS
822090632,SSS
1102815396,SSS
294363982,SSS
894251596,SSS
736872976,SSS
93574566,SSS
691175152,SSS
542762760,SSS
293606499,SSS
912713317,SSS
716323930,SSS
844571032,SSS
1031288467,SSS
935273173,SSS
652304596,SSS
188071786,SSS
122388721,SSS
1004003500,SSS
553293080,SSS
529771356,SSS
1224121144,SSS
72917427,SSS
515174628,SSS
1220362373,SSS
242729106,SSS
597306463,SSS
468245421,SSS
520185630,SSS
1014341716,SSS
1002279610,SSS
223059206,SSS
408270155,SSS
1153214076,SSS
288327378,SSS
60482552,SSS
870072317,SSS
983027227,SSS
409424575,SSS
57725337,SSS
809159257,SSS
1020440754,SSS
590538877,SSS
415915539,SSS
1110974433,SSS
1022581931,SSS
570363239,SSS
644265503,SSS
115134502,SSS
229331477,SSS
775729604,SSS
330742012,SSS
1070744320,SSS
812630390,SSS
83014283,SSS
1159370576,SSS
1096349518,SSS
714905198,SSS
385268749,SSS
303395146,SSS
1232555365,SSS
351848663,SSS
729722748,SSS
806674504,SSS
1199614346,SSS
795413186,SSS
1184313617,SSS
599561081,SSS
556398484,SSS
464361418,SSS
157854380,SSS
487304017,SSS
5508393,SSS
1079179794,SSS
859136231,SSS
113667724,SSS
727318759,SSS
546859752,SSS
693716786,SSS
378351505,SSS
1164863970,SSS
1121306760,SSS
34917509,SSS
255430903,SSS
45333868,SSS
679229785,SSS
599793630,SSS
411409605,SSS
741562622,SSS
1013702338,SSS
469918953,SSS
146410306,SSS
1223566753,SSS
192533695,SSS
206994052,SSS
299445785,SSS
938147951,SSS
982499684,SSS
105170710,SSS
762404914,SSS
108998765,SSS
1210010128,SSS
327016284,SSS
997539394,SSS
996805282,SSS
921075156,SSS
253898592,SSS
1107582063,SSS
850806993,SSS
848024000,SSS
938506540,SSS
293727654,SSS
574088212,SSS
832770260,SSS
25038671,SSS
157503009,SSS
361894411,SSS
845829445,SSS
895540262,SSS
396566173,SSS
425023454,SSS
976354493,SSS
106294657,SSS
70094255,SSS
45550522,SSS
84317774,SSS
251400995,SSS
1022265209,SSS
789208443,SSS
215225951,SSS
403761996,SSS
1033402687,SSS
61871703,SSS
176291778,SSS
892212578,SSS
326974698,SSS
1188354267,SSS
1026815732,SSS
759148318,SSS
1043940866,SSS
804065834,SSS
667342932,SSS
666338078,SSS
852640812,SSS
1053403682,SSS
586478430,SSS
149450931,SSS
140493344,SSS
254067862,SSS
985058920,SSS
642503002,SSS
1172293674,SSS
787809666,SSS
904271971,SSS
931348083,SSS
873312857,SSS
853103832,SSS
225976311,SSS
228412595,SSS
162708124,SSS
541367691,SSS
501819778,SSS
248450360,SSS
902926747,SSS
1155789606,SSS
1033883745,SSS
329457193,SSS
1207670140,SSS
703779067,SSS
973042164,SSS
867713496,SSS
942721,SSS
321197091,SSS
13722703,SSS
634132996,SSS
832692662,SSS
203346791,SSS
1045122344,SSS
1006644493,SSS
815818287,SSS
1086797718,SSS
584103996,SSS
1057090561,SSS
1201698672,SSS
848178578,SSS
987054566,SSS
991668121,SSS
833799090,SSS
477250143,SSS
1012571744,SSS
791344530,SSS
759349674,SSS
350587268,SSS
403572129,SSS
726341195,SSS
917858729,SSS
784321422,SSS
755538467,SSS
1167612417,SSS
1054947152,SSS
1139155238,SSS
529130349,SSS
663951883,SSS
606711359,SSS
984397567,SSS
471584626,SSS
616879856,SSS
105003914,SSS
995227060,SSS
115130412,SSS
149200886,SSS
19338671,SSS
34733397,SSS
34072279,SSS
252728569,SSS
1231366573,SSS
88800504,SSS
981932977,SSS
431066807,SSS
1200324926,SSS
910606065,SSS
237255835,SSS
1223928017,SSS
1201296464,SSS
73780306,SSS
602765454,SSS
750846989,SSS
202652527,SSS
461470126,SSS
679583062,SSS
966058191,SSS
1156949749,SSS
253266642,SSS
427977981,SSS
471363452,SSS
652411741,SSS
182038971,SSS
805855051,SSS
1029377620,SSS
168011055,SSS
993093913,SSS
170709151,SSS
1038178470,SSS
982247768,SSS
376600445,SSS
486606086,SSS
560776597,SSS
491033712,SSS
312882070,SSS
67833142,SSS
964467324,SSS
1123335846,SSS
54483658,SSS
769342400,SSS
1125645860,SSS
204002391,SSS
1147212227,SSS
525969160,SSS
716195332,SSS
952016610,SSS
434492097,SSS
1028272029,SSS
1212813546,SSS
544145195,SSS
128976427,SSS
210454728,SSS
763370734,SSS
717181600,SSS
306516861,SSS
936176734,SSS
532395424,SSS
213056076,SSS
115143703,SSS
315726536,SSS
1039801601,SSS
1059986482,SSS
1109564624,SSS
700408967,SSS
1040923808,SSS
450733360,SSS
233563855,SSS
461282927,SSS
332978579,SSS
1211175274,SSS
1233390387,SSS
785416044,SSS
1217629202,SSS
378785471,SSS
592486750,SSS
454691408,SSS
1203460490,SSS
373750970,SSS
945369593,SSS
852937779,SSS
225580309,SSS
957798958,SSS
676369364,SSS
39870171,SSS
45371468,SSS
930658585,SSS
571894508,SSS
583034378,SSS
1051744649,SSS
706412995,SSS
642162476,SSS
852443142,SSS
696529484,SSS
786701431,SSS
697823268,SSS
1096682413,SSS
1048193711,SSS
145820992,SSS
633468496,SSS
151804881,SSS
969154333,SSS
84638565,SSS
390088087,SSS
1156310581,SSS
155139423,SSS
999188308,SSS
1223312345,SSS
149811253,SSS
705248317,SSS
652058900,SSS
1008633016,SSS
192449489,SSS
577373430,SSS
397554780,SSS
266843998,SSS
812793778,SSS
154272640,SSS
665002714,SSS
889898984,SSS
243517998,SSS
1004305214,SSS
581571732,SSS
918741735,SSS
679955195,SSS
1217125576,SSS
823848547,SSS
760646267,SSS
1084103745,SSS
160133098,SSS
196721152,SSS
22997476,SSS
223550084,SSS
788391066,SSS
1131360612,SSS
477997054,SSS
1149977238,SSS
722606433,SSS
1043345229,SSS
1210641802,SSS
266653805,SSS
1075021718,SSS
188755553,SSS
137578991,SSS
771719886,SSS
767042211,SSS
699754193,SSS
3656555,SSS
921691750,SSS
1064733878,SSS
104353134,SSS
767372951,SSS
822152209,SSS
742056754,SSS
964911449,SSS
216816719,SSS
89362171,SSS
144336515,SSS
804599342,SSS
722371308,SSS
1054652362,SSS
935390578,SSS
612760294,SSS
490179017,SSS
676585004,SSS
53591128,SSS
395097516,SSS
1212617408,SSS
301417089,SSS
416247996,SSS
943301698,SSS
1210122181,SSS
869098403,SSS
272638304,SSS
886843690,SSS
455219537,SSS
135918433,SSS
68182838,SSS
1122647326,SSS
1096712511,SSS
1132547180,SSS
1051688987,SSS
872333032,SSS
186767695,SSS
1077483239,SSS
676311389,SSS
648051922,SSS
777812090,SSS
44203900,SSS
1190189185,SSS
999356637,SSS
513446679,SSS
381403554,SSS
1077934020,SSS
745438195,SSS
37348978,SSS
438095099,SSS
343538592,SSS
510663003,SSS
1174874191,SSS
198107063,SSS
529391715,SSS
977356036,SSS
1174014315,SSS
70220513,SSS
707952568,SSS
324797602,SSS
288611374,SSS
1119151065,SSS
1143679775,SSS
107399894,SSS
79816388,SSS
869087918,SSS
160686749,SSS
1216733585,SSS
476101330,SSS
129789260,SSS
718424282,SSS
767029920,SSS
1170457107,SSS
628150013,SSS
824845166,SSS
191068310,SSS
271743487,SSS
226913252,SSS
48424777,SSS
854740724,SSS
365943839,SSS
1060204191,SSS
845071982,SSS
827059593,SSS
759817819,SSS
505435888,SSS
147581796,SSS
1137844236,SSS
847117943,SSS
929350677,SSS
586951043,SSS
49885791,SSS
1079248717,SSS
1104055376,SSS
993714360,SSS
319144241,SSS
71432588,SSS
848138725,SSS
290558112,SSS
413201799,SSS
621618410,SSS
829088501,SSS
28457695,SSS
592871812,SSS
447394738,SSS
1206336140,SSS
1131660637,SSS
986206434,SSS
365757286,SSS
195450784,SSS
79352604,SSS
520017712,SSS
875749807,SSS
447994430,SSS
985892590,SSS
637309274,SSS
78069491,SSS
1220202164,SSS
373893643,SSS
550253532,SSS
1149450703,SSS
1036475468,SSS
35605639,SSS
1029428522,SSS
850026280,SSS
1113694895,SSS
1041304407,SSS
526155060,SSS
327411718,SSS
416820759,SSS
423949861,SSS
968736980,SSS
1117392881,SSS
355691437,SSS
644018732,SSS
6017415,SSS
533874303,SSS
408632422,SSS
393420639,SSS
1160505276,SSS
671103953,SSS
924205249,SSS
31941495,SSS
102551598,SSS
351400989,SSS
820969114,SSS
1107926209,SSS
1070661496,SSS
440710652,SSS
584479406,SSS
281068004,SSS
648278448,SSS
7830891,SSS
1065912031,SSS
118041891,SSS
618747153,SSS
1151724214,SSS
248469665,SSS
110403453,SSS
453349911,SSS
1171038257,SSS
64138306,SSS
527439666,SSS
747078105,SSS
1025324546,SSS
991110253,SSS
784943581,SSS
1003693848,SSS
589755809,SSS
311545196,SSS
41982761,SSS
123368883,SSS
652153480,SSS
118936778,SSS
1098162993,SSS
424686734,SSS
700377759,SSS
222562475,SSS
762775275,SSS
69843540,SSS
1212698344,SSS
369432775,SSS
1204345842,SSS
9075122,SSS
163778594,SSS
1065144669,SSS
134221611,SSS
365293839,SSS
231973377,SSS
63105180,SSS
366546590,SSS
790451682,SSS
333476433,SSS
183899745,SSS
858374423,SSS
1210594057,SSS
362848374,SSS
758156339,SSS
56380586,SSS
1084800984,SSS
636541422,SSS
347488995,SSS
991242180,SSS
810340507,SSS
1233927067,SSS
7609542,SSS
71658642,SSS
1088251189,SSS
33219767,SSS
44690733,SSS
501989563,SSS
167394065,SSS
997998617,SSS
836170916,SSS
537509721,SSS
669554763,SSS
840593595,SSS
1012409097,SSS
387115565,SSS
146274880,SSS
510801192,SSS
786426473,SSS
607213067,SSS
545572140,SSS
646156493,SSS
83832158,SSS
973372997,SSS
952051430,SSS
25746498,SSS
529772457,SSS
574895098,SSS
417728944,SSS
119989522,SSS
494468723,SSS
218841277,SSS
146543687,SSS
1002961506,SSS
324818893,SSS
353084032,SSS
1021386554,SSS
1131429602,SSS
586580374,SSS
1068684655,SSS
690643631,SSS
1094116244,SSS
1205804872,SSS
998245498,SSS
59754921,SSS
243817618,SSS
223480763,SSS
1123399373,SSS
35576728,SSS
1095903442,SSS
332977854,SSS
713866793,SSS
986234717,SSS
554695529,SSS
439474029,SSS
637301214,SSS
809273387,SSS
199081552,SSS
223343918,SSS
1009587580,SSS
1131833,SSS
295999416,SSS
744841992,SSS
566475412,SSS
210876982,SSS
224754756,SSS
78074649,SSS
276392221,SSS
990978133,SSS
276453555,SSS
799671424,SSS
845856932,SSS
732668281,SSS
474474620,SSS
118154433,SSS
1116637957,SSS
274481566,SSS
1141560518,SSS
768023506,SSS
551560699,SSS
1207634214,SSS
744273593,SSS
876359001,SSS
792543897,SSS
875980446,SSS
212558380,SSS
629904735,SSS
253608485,SSS
770118195,SSS
543349219,SSS
47513456,SSS
233042096,SSS
265638170,SSS
581905153,SSS
638431582,SSS
47186915,SSS
110574642,SSS
237837675,SSS
831383454,SSS
577450701,SSS
1059736820,SSS
420585901,SSS
989301807,SSS
1116572001,SSS
191240530,SSS
822725112,SSS
52107729,SSS
808330903,SSS
157545813,SSS
432983703,SSS
1176225542,SSS
1089644305,SSS
328167188,SSS
917868187,SSS
370814294,SSS
402924768,SSS
1170823739,SSS
741660222,SSS
1183280744,SSS
211873984,SSS
146105234,SSS
1034200017,SSS
11696626,SSS
908340949,SSS
641421361,SSS
535682084,SSS
596410327,SSS
501123552,SSS
106342365,SSS
463986974,SSS
248782102,SSS
579972963,SSS
981015861,SSS
14490506,SSS
1080742817,SSS
841320398,SSS
334382522,SSS
676859968,SSS
805378689,SSS
356355444,SSS
28310371,SSS
111409754,SSS
699934723,SSS
574890448,SSS
472765231,SSS
810585401,SSS
227648607,SSS
452906883,SSS
664796328,SSS
750661415,SSS
648067383,SSS
1106613302,SSS
547766824,SSS
718052948,SSS
235368607,SSS
489884570,SSS
476729707,SSS
649646477,SSS
144524112,SSS
758949639,SSS
962842537,SSS
1097494508,SSS
1005778737,SSS
742796300,SSS
688524175,SSS
865917030,SSS
553181905,SSS
593657932,SSS
365641348,SSS
62833300,SSS
836264133,SSS
1209470906,SSS
962586339,SSS
616294549,SSS
714299099,SSS
516491244,SSS
419312013,SSS
214229865,SSS
445281103,SSS
1191507620,SSS
394690998,SSS
290511742,SSS
816562138,SSS
751034805,SSS
512047328,SSS
1155882108,SSS
273791146,SSS
558929084,SSS
96111140,SSS
1187190983,SSS
136066202,SSS
134139661,SSS
557820288,SSS
928467304,SSS
753606528,SSS
1024290582,SSS
1221731192,SSS
1190065756,SSS
1160437241,SSS
1223407731,SSS
389200632,SSS
121450591,SSS
243165,SSS
232187018,SSS
1164903014,SSS
614586077,SSS
993788257,SSS
207442073,SSS
656412177,SSS
387893423,SSS
391384502,SSS
731876000,SSS
2767783,SSS
40870660,SSS
813017395,SSS
814820539,SSS
290409815,SSS
722626423,SSS
1104563783,SSS
1057607242,SSS
737184416,SSS
1182074969,SSS
1186089404,SSS
892458114,SSS
1092783118,SSS
760167362,SSS
606089945,SSS
637860110,SSS
1034434454,SSS
812653559,SSS
358776534,SSS
30175838,SSS
546647304,SSS
348794911,SSS
1014158451,SSS
771614386,SSS
1018555870,SSS
274801611,SSS
531873920,SSS
380895347,SSS
41357228,SSS
922133017,SSS
449225354,SSS
324318104,SSS
884380536,SSS
650374459,SSS
684358011,SSS
596463839,SSS
830679410,SSS
1163418609,SSS
98779248,SSS
932007719,SSS
730831561,SSS
775817491,SSS
16662424,SSS
883959893,SSS
752569749,SSS
801275062,SSS
1042170695,SSS
90390333,SSS
352274586,SSS
665895953,SSS
288664770,SSS
1077232962,SSS
572454725,SSS
1142430152,SSS
320769627,SSS
1058563011,SSS
372650243,SSS
511448405,SSS
199724644,SSS
890492999,SSS
1030774620,SSS
415643131,SSS
794150581,SSS
1011689964,SSS
746455378,SSS
276434630,SSS
594943902,SSS
1090535932,SSS
453171521,SSS
413413956,SSS
793164860,SSS
152137040,SSS
455618162,SSS
889774799,SSS
86552987,SSS
409539752,SSS
616976279,SSS
464903886,SSS
645307185,SSS
719075095,SSS
857742250,SSS
498057160,SSS
728355491,SSS
1219183525,SSS
324972341,SSS
678584693,SSS
474347568,SSS
226136183,SSS
367910130,SSS
716151373,SSS
554880393,SSS
721953065,SSS
1193498753,SSS
205974207,SSS
1202307950,SSS
590159755,SSS
994932759,SSS
683063561,SSS
128629107,SSS
966226653,SSS
14592989,SSS
1104442278,SSS
477335805,SSS
696299929,SSS
36741548,SSS
972156058,SSS
238162158,SSS
691980281,SSS
1178796554,SSS
344673612,SSS
193049097,SSS
388984185,SSS
329539160,SSS
1055176422,SSS
180574157,SSS
343100282,SSS
650137286,SSS
858642290,SSS
340223657,SSS
870499969,SSS
694671927,SSS
332629236,SSS
1108630919,SSS
609776323,SSS
214039235,SSS
966634445,SSS
1104527960,SSS
4382199,SSS
1020404646,SSS
999941710,SSS
422415230,SSS
848214706,SSS
69976873,SSS
406303223,SSS
444387085,SSS
299877166,SSS
289045650,SSS
828409384,SSS
984529244,SSS
550695417,SSS
337652361,SSS
1131108067,SSS
778664225,SSS
1115568615,SSS
1065211704,SSS
51682819,SSS
425874319,SSS
346188913,SSS
71263442,SSS
566600099,SSS
134719296,SSS
22512161,SSS
878552503,SSS
226348573,SSS
1101139229,SSS
367626592,SSS
85346064,SSS
848605502,SSS
203968859,SSS
875704887,SSS
1146085123,SSS
415545360,SSS
1164815813,SSS
409242394,SSS
1146044077,SSS
1230116199,SSS
1217198728,SSS
171608416,SSS
271652185,SSS
1048543857,SSS
733988646,SSS
610845204,SSS
128350084,SSS
994667743,SSS
1131533469,SSS
1074040658,SSS
469103547,SSS
1090008161,SSS
641775820,SSS
317787253,SSS
202286810,SSS
424026777,SSS
185534220,SSS
326719827,SSS
153109920,SSS
993006235,SSS
52738952,SSS
961357718,SSS
52363326,SSS
804929654,SSS
1189093295,SSS
864066047,SSS
604434911,SSS
411397121,SSS
937079874,SSS
152964833,SSS
157902533,SSS
134175466,SSS
584310622,SSS
432256619,SSS
1193928654,SSS
1195277374,SSS
51724300,SSS
607918351,SSS
730912883,SSS
415813173,SSS
455745905,SSS
181143033,SSS
236880825,SSS
1124720211,SSS
334420967,SSS
197615127,SSS
133175595,SSS
189232801,SSS
842308186,SSS
996263255,SSS
1226115496,SSS
448358744,SSS
74574405,SSS
942975003,SSS
306781013,SSS
780632974,SSS
1127099895,SSS
128864601,SSS
451852035,SSS
1182854748,SSS
912064247,SSS
983852222,SSS
278635506,SSS
492323016,SSS
743418506,SSS
431597418,SSS
472817081,SSS
811099766,SSS
1193208978,SSS
158158746,SSS
1074236300,SSS
809102913,SSS
872203575,SSS
983147621,SSS
864051782,SSS
1096384915,SSS
70458535,SSS
7578148,SSS
513383511,SSS
373393891,SSS
647922114,SSS
1132143895,SSS
730777540,SSS
1200981047,SSS
103668584,SSS
719051260,SSS
26624910,SSS
799326058,SSS
362329136,SSS
113002651,SSS
373348831,SSS
1155077540,SSS
279099435,SSS
594252004,SSS
53401940,SSS
611366863,SSS
524555947,SSS
295527224,SSS
1154424096,SSS
386890357,SSS
1002763026,SSS
117777861,SSS
1084899872,SSS
740518877,SSS
941660413,SSS
804550396,SSS
632244749,SSS
599453225,SSS
94436325,SSS
220781201,SSS
1041727464,SSS
328296936,SSS
1037299255,SSS
387563843,SSS
1125444992,SSS
812967189,SSS
1016374940,SSS
672307959,SSS
230952448,SSS
997915295,SSS
645881895,SSS
772413418,SSS
1011721486,SSS
825441013,SSS
54281582,SSS
197170228,SSS
1099439666,SSS
693061842,SSS
747460346,SSS
67838065,SSS
